name,link,image,regular_price,discount_price,category,store,date
ACER Aspire 1 A115-22-A8WH,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55785&limit=100,https://setec.mk/image/cache/catalog/Product/55785_0-228x228.jpg,12999,9899,LAPTOP,Setec,2023-10-11
HP 250 G8,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51643&limit=100,https://setec.mk/image/cache/catalog/Product/51643_0-228x228.jpg,16999,9999,LAPTOP,Setec,2023-10-11
ACER Aspire 3 A315-23-A7KD,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55490&limit=100,https://setec.mk/image/cache/catalog/Product/55490_0-228x228.jpg,15999,12999,LAPTOP,Setec,2023-10-11
LENOVO IdeaPad 3 15ITL6 ( GRAY ) - Процесор Intel Celeron 6305  (4M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52567&limit=100,https://setec.mk/image/cache/catalog/Product/52567_0-228x228.jpg,15999,12999,LAPTOP,Setec,2023-10-11
LENOVO IdeaPad 3 15ITL6 GRAY - Процесор Intel Celeron 6305  (4M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51395&limit=100,https://setec.mk/image/cache/catalog/Product/51395_0-228x228.jpg,15999,12999,LAPTOP,Setec,2023-10-11
HP 15S-eq1056nia (Black),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51772&limit=100,https://setec.mk/image/cache/catalog/Product/51772_0-228x228.jpg,16999,13999,LAPTOP,Setec,2023-10-11
HP 250 G8,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51644&limit=100,https://setec.mk/image/cache/catalog/Product/51644_0-228x228.jpg,16999,13999,LAPTOP,Setec,2023-10-11
HP 255 G8 (Black),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51771&limit=100,https://setec.mk/image/cache/catalog/Product/51771_0-228x228.jpg,16499,13999,LAPTOP,Setec,2023-10-11
ASUS E410MA-BV1182WS (Peacock Blue)  /  Win 11 Home S,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52656&limit=100,https://setec.mk/image/cache/catalog/Product/52656_0-228x228.jpg,16999,14999,LAPTOP,Setec,2023-10-11
HP 250 G8,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54035&limit=100,https://setec.mk/image/cache/catalog/Product/54035_0-228x228.jpg,17499,14999,LAPTOP,Setec,2023-10-11
ACER Aspire 3 A315-56-3318  (Black) - Intel® Core™ i3-1005G1 (4M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54145&limit=100,https://setec.mk/image/cache/catalog/Product/54145_0-228x228.jpg,19999,15999,LAPTOP,Setec,2023-10-11
ASUS E510MA-BR698 (Peacock Blue),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52657&limit=100,https://setec.mk/image/cache/catalog/Product/52657_0-228x228.jpg,17999,15999,LAPTOP,Setec,2023-10-11
ASUS X515MA-EJ493 (Transparent Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54132&limit=100,https://setec.mk/image/cache/catalog/Product/54132_0-228x228.jpg,17999,15999,LAPTOP,Setec,2023-10-11
ASUS X515KA-EJ217 (Transparent Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55009&limit=100,https://setec.mk/image/cache/catalog/Product/55009_0-228x228.jpg,19999,16599,LAPTOP,Setec,2023-10-11
ASUS X515EA-BQ312 (Slate Grey),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53184&limit=100,https://setec.mk/image/cache/catalog/Product/53184_0-228x228.jpg,21999,16999,LAPTOP,Setec,2023-10-11
ASUS X540MA-DM197T  /  Windows 10 Home ( Chocolate Black ) - Intel® Pentium® Silver N5000 Processor (,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=47344&limit=100,https://setec.mk/image/cache/catalog/Product/47344_0-228x228.jpg,17999,16999,LAPTOP,Setec,2023-10-11
ASUS X515EA-BQ312 (Transparent Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56897&limit=100,https://setec.mk/image/cache/catalog/Product/56897_0-228x228.jpg,21999,17819,LAPTOP,Setec,2023-10-11
ACER Aspire 3 A315-24P,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55786&limit=100,https://setec.mk/image/cache/catalog/Product/55786_0-228x228.jpg,24999,17999,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15IML05 ( GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51421&limit=100,https://setec.mk/image/cache/catalog/Product/51421_0-228x228.jpg,22999,17999,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15ITL6 ( PLATINUM GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55974&limit=100,https://setec.mk/image/cache/catalog/Product/55974_0-228x228.jpg,20999,17999,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15ITL6 ( PLATINUM GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52409&limit=100,https://setec.mk/image/cache/catalog/Product/52409_0-228x228.jpg,22999,17999,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15ITL6 ( PLATINUM GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=50840&limit=100,https://setec.mk/image/cache/catalog/Product/50840_0-228x228.jpg,22999,18399,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15ITL6 ( PLATINUM GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54951&limit=100,https://setec.mk/image/cache/catalog/Product/54951_0-228x228.jpg,22999,18399,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15ITL6 ( PLATINUM GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52408&limit=100,https://setec.mk/image/cache/catalog/Product/52408_0-228x228.jpg,22999,18399,LAPTOP,Setec,2023-10-11
ASUS E510MA-EJ594W  /  Win 11 (Peacock Blue),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52915&limit=100,https://setec.mk/image/cache/catalog/Product/52915_0-228x228.jpg,20999,18999,LAPTOP,Setec,2023-10-11
ASUS X515MA-EJ488 ( Transparent Silver ) - Процесор Intel® Pentium® N5030  (4M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52715&limit=100,https://setec.mk/image/cache/catalog/Product/52715_0-228x228.jpg,21999,18999,LAPTOP,Setec,2023-10-11
HP  15s-eq1060nia (Jet Black),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=50468&limit=100,https://setec.mk/image/cache/catalog/Product/50468_0-228x228.jpg,20999,18999,LAPTOP,Setec,2023-10-11
HP 15s-eq1000nm (Jet Black),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53762&limit=100,https://setec.mk/image/cache/catalog/Product/53762_0-228x228.jpg,22499,18999,LAPTOP,Setec,2023-10-11
HP 255 G8 (Jet Black),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=50264&limit=100,https://setec.mk/image/cache/catalog/Product/50264_0-228x228.jpg,20999,18999,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15ADA6 ( GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52631&limit=100,https://setec.mk/image/cache/catalog/Product/52631_0-228x228.jpg,20999,18999,LAPTOP,Setec,2023-10-11
ACER Aspire 3 A315-23,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53620&limit=100,https://setec.mk/image/cache/catalog/Product/53620_0-228x228.jpg,24999,19799,LAPTOP,Setec,2023-10-11
DELL Vostro 3535,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56655&limit=100,https://setec.mk/image/cache/catalog/Product/56655_0-228x228.jpg,22999,19799,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15AMN7  ( GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56133&limit=100,https://setec.mk/image/cache/catalog/Product/56133_0-228x228.jpg,22999,19799,LAPTOP,Setec,2023-10-11
ASUS X409FA-BV301T  /  Windows 10 (Slate Gray),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52104&limit=100,https://setec.mk/image/cache/catalog/Product/52104_0-228x228.jpg,21999,19999,LAPTOP,Setec,2023-10-11
HP 250 G8 (Dark Ash Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51434&limit=100,https://setec.mk/image/cache/catalog/Product/51434_0-228x228.jpg,23999,19999,LAPTOP,Setec,2023-10-11
HP 250 G8 (Dark Ash Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52507&limit=100,https://setec.mk/image/cache/catalog/Product/52507_0-228x228.jpg,23999,19999,LAPTOP,Setec,2023-10-11
HP 255 G8 (Dark Ash Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52322&limit=100,https://setec.mk/image/cache/catalog/Product/52322_0-228x228.jpg,26999,19999,LAPTOP,Setec,2023-10-11
LENOVO  V15 G2 ALC ( Black ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53870&limit=100,https://setec.mk/image/cache/catalog/Product/53870_0-228x228.jpg,22999,19999,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15AMN7 ( GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54436&limit=100,https://setec.mk/image/cache/catalog/Product/54436_0-228x228.jpg,24999,20799,LAPTOP,Setec,2023-10-11
ACER Aspire 3 A315-23-R26A,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51877&limit=100,https://setec.mk/image/cache/catalog/Product/51877_0-228x228.jpg,23999,20999,LAPTOP,Setec,2023-10-11
ASUS X515EA-BQ322 (Slate Grey),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53218&limit=100,https://setec.mk/image/cache/catalog/Product/53218_0-228x228.jpg,25999,20999,LAPTOP,Setec,2023-10-11
DELL Vostro 3500,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51959&limit=100,https://setec.mk/image/cache/catalog/Product/51959_0-228x228.jpg,22999,20999,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15ADA6 ( GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52568&limit=100,https://setec.mk/image/cache/catalog/Product/52568_0-228x228.jpg,22999,20999,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15ITL6 ( PLATINUM GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54952&limit=100,https://setec.mk/image/cache/catalog/Product/54952_0-228x228.jpg,22999,20999,LAPTOP,Setec,2023-10-11
HP 250 G9 (Dark Ash Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56146&limit=100,https://setec.mk/image/cache/catalog/Product/56146_0-228x228.jpg,24999,21289,LAPTOP,Setec,2023-10-11
ACER Aspire 3 A315-24P-R83E,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55492&limit=100,https://setec.mk/image/cache/catalog/Product/55492_0-228x228.jpg,24999,21999,LAPTOP,Setec,2023-10-11
HP 14-DQ1077 ( Silver ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=50318&limit=100,https://setec.mk/image/cache/catalog/Product/50318_0-228x228.jpg,24999,21999,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 1 15AMN7  ( GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56134&limit=100,https://setec.mk/image/cache/catalog/Product/56134_0-228x228.jpg,25999,21999,LAPTOP,Setec,2023-10-11
DELL Vostro 3520,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56855&limit=100,https://setec.mk/image/cache/catalog/Product/56855_0-228x228.jpg,24999,22279,LAPTOP,Setec,2023-10-11
HP 250 G9 (Dark Ash Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56593&limit=100,https://setec.mk/image/cache/catalog/Product/56593_0-228x228.jpg,24999,22279,LAPTOP,Setec,2023-10-11
ACER Aspire 3 A315-43-R8VU - Процесор AMD Ryzen™ 5 5500U (4M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54146&limit=100,https://setec.mk/image/cache/catalog/Product/54146_0-228x228.jpg,27999,22999,LAPTOP,Setec,2023-10-11
ACER Aspire 5 A315-58-37AT  (RED) - Intel® Core™ i3-1115G4 (6M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55491&limit=100,https://setec.mk/image/cache/catalog/Product/55491_0-228x228.jpg,26999,22999,LAPTOP,Setec,2023-10-11
HP 15s-eq1058nia (GRAY),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52629&limit=100,https://setec.mk/image/cache/catalog/Product/52629_0-228x228.jpg,26999,22999,LAPTOP,Setec,2023-10-11
HP 15s-eq2005nia ( WHITE ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55294&limit=100,https://setec.mk/image/cache/catalog/Product/55294_0-228x228.jpg,26999,22999,LAPTOP,Setec,2023-10-11
HP 15s-fq5392nia ( Silver ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56147&limit=100,https://setec.mk/image/cache/catalog/Product/56147_0-228x228.jpg,26999,22999,LAPTOP,Setec,2023-10-11
HP 250 G8 (Dark Ash Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56592&limit=100,https://setec.mk/image/cache/catalog/Product/56592_0-228x228.jpg,26999,22999,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15ALC6 ( GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51574&limit=100,https://setec.mk/image/cache/catalog/Product/51574_0-228x228.jpg,24999,22999,LAPTOP,Setec,2023-10-11
ASUS X515EA-BQ332 (Transparent Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56900&limit=100,https://setec.mk/image/cache/catalog/Product/56900_0-228x228.jpg,28999,23279,LAPTOP,Setec,2023-10-11
ASUS X1504VA-BQ312 ( Quiet Blue),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56725&limit=100,https://setec.mk/image/cache/catalog/Product/56725_0-228x228.jpg,27999,23369,LAPTOP,Setec,2023-10-11
ASUS X1502ZA-BQ322 (Slate Grey),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55012&limit=100,https://setec.mk/image/cache/catalog/Product/55012_0-228x228.jpg,27999,23599,LAPTOP,Setec,2023-10-11
ASUS  M509DA-WB306 (TRANSPARENT SILVER),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=49955&limit=100,https://setec.mk/image/cache/catalog/Product/49955_0-228x228.jpg,25999,23999,LAPTOP,Setec,2023-10-11
HP 255 G8 (Dark Ash Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54051&limit=100,https://setec.mk/image/cache/catalog/Product/54051_0-228x228.jpg,27999,23999,LAPTOP,Setec,2023-10-11
HP 255 G9 (Dark Ash Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56144&limit=100,https://setec.mk/image/cache/catalog/Product/56144_0-228x228.jpg,28999,23999,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15IAU7 ( PLATINUM GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55978&limit=100,https://setec.mk/image/cache/catalog/Product/55978_0-228x228.jpg,26999,23999,LAPTOP,Setec,2023-10-11
ACER Aspire 5 A315-58-548S ( LAVA RED ) -Процесор  Intel® Core™i5-1135G7  (8M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55286&limit=100,https://setec.mk/image/cache/catalog/Product/55286_0-228x228.jpg,29999,24499,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 1 15AMN7  ( GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56564&limit=100,https://setec.mk/image/cache/catalog/Product/56564_0-228x228.jpg,26999,24749,LAPTOP,Setec,2023-10-11
ACER Aspire 3 315-59-384Q (Black ) - Процесор Intel®Core™ i3-1215U (10M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56151&limit=100,https://setec.mk/image/cache/catalog/Product/56151_0-228x228.jpg,28999,24999,LAPTOP,Setec,2023-10-11
Huawei MateBook D15  /  Win 11 ( Mystic Silver ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52890&limit=100,https://setec.mk/image/cache/catalog/Product/52890_0-228x228.jpg,28999,24999,LAPTOP,Setec,2023-10-11
LENOVO  Slim IdeaPad 3 15IRU8 ( ABYSS BLUE ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56563&limit=100,https://setec.mk/image/cache/catalog/Product/56563_0-228x228.jpg,28999,24999,LAPTOP,Setec,2023-10-11
ACER Aspire 3 A315-24P-R2HW - Процесор AMD Ryzen 5 7520U (4M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55784&limit=100,https://setec.mk/image/cache/catalog/Product/55784_0-228x228.jpg,28999,25739,LAPTOP,Setec,2023-10-11
HP 15-DW3138NIA (Grey ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54033&limit=100,https://setec.mk/image/cache/catalog/Product/54033_0-228x228.jpg,29999,26499,LAPTOP,Setec,2023-10-11
Lenovo IdeaPad 3 15ITL6 ( GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52399&limit=100,https://setec.mk/image/cache/catalog/Product/52399_0-228x228.jpg,29999,26499,LAPTOP,Setec,2023-10-11
Lenovo IdeaPad 3 15ITL6 ( Sand ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54288&limit=100,https://setec.mk/image/cache/catalog/Product/54288_0-228x228.jpg,29999,26499,LAPTOP,Setec,2023-10-11
ASUS E1504FA-BQ521  (GRAY),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56247&limit=100,https://setec.mk/image/cache/catalog/Product/56247_0-228x228.jpg,31999,26999,LAPTOP,Setec,2023-10-11
ASUS X515EA-BQ522 (  Slate Grey ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55011&limit=100,https://setec.mk/image/cache/catalog/Product/55011_0-228x228.jpg,31999,26999,LAPTOP,Setec,2023-10-11
HP 14s-fq0012nn (Natural Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=50500&limit=100,https://setec.mk/image/cache/catalog/Product/50500_0-228x228.jpg,27999,26999,LAPTOP,Setec,2023-10-11
HP 15s-eq2003nia (White),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55295&limit=100,https://setec.mk/image/cache/catalog/Product/55295_0-228x228.jpg,29999,26999,LAPTOP,Setec,2023-10-11
HP 15s-fq2002nia (Grey ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51572&limit=100,https://setec.mk/image/cache/catalog/Product/51572_0-228x228.jpg,29999,26999,LAPTOP,Setec,2023-10-11
HP 250 G8 (Dark Ash Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53648&limit=100,https://setec.mk/image/cache/catalog/Product/53648_0-228x228.jpg,31999,26999,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15ALC6 ( GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53642&limit=100,https://setec.mk/image/cache/catalog/Product/53642_0-228x228.jpg,29999,26999,LAPTOP,Setec,2023-10-11
ACER Aspire 5 A315-58-53H3 ( Silver ) -Процесор  Intel® Core™i5-1135G7  (8M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55285&limit=100,https://setec.mk/image/cache/catalog/Product/55285_0-228x228.jpg,32999,27999,LAPTOP,Setec,2023-10-11
ASUS M509DA-WB326  (TRANSPARENT SILVER),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=49954&limit=100,https://setec.mk/image/cache/catalog/Product/49954_0-228x228.jpg,29999,27999,LAPTOP,Setec,2023-10-11
ASUS VivoBook M1605YAR-MB511 (SILVER),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56123&limit=100,https://setec.mk/image/cache/catalog/Product/56123_0-228x228.jpg,31999,28709,LAPTOP,Setec,2023-10-11
HP 15-fc0039nia (Natural Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56275&limit=100,https://setec.mk/image/cache/catalog/Product/56275_0-228x228.jpg,32999,28709,LAPTOP,Setec,2023-10-11
HP 15-fc0040nia (White),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56477&limit=100,https://setec.mk/image/cache/catalog/Product/56477_0-228x228.jpg,32999,28709,LAPTOP,Setec,2023-10-11
HP 15-fc0041nia (Warm Golg),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56274&limit=100,https://setec.mk/image/cache/catalog/Product/56274_0-228x228.jpg,32999,28709,LAPTOP,Setec,2023-10-11
Lenovo IdeaPad 3 15ITL6 ( Sand ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55975&limit=100,https://setec.mk/image/cache/catalog/Product/55975_0-228x228.jpg,31999,28709,LAPTOP,Setec,2023-10-11
ACER Aspire 3 A315-56-56T6 - Intel® Core™ i5-1035G1 Processor (6M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=49803&limit=100,https://setec.mk/image/cache/catalog/Product/49803_0-228x228.jpg,32999,28999,LAPTOP,Setec,2023-10-11
ASUS X515EA-BQ511W  /  Win 11 ( TRANSPARENT SILVER ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52654&limit=100,https://setec.mk/image/cache/catalog/Product/52654_0-228x228.jpg,36999,28999,LAPTOP,Setec,2023-10-11
Lenovo IdeaPad 3 17ITL6 ( Sand ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55455&limit=100,https://setec.mk/image/cache/catalog/Product/55455_0-228x228.jpg,31999,28999,LAPTOP,Setec,2023-10-11
ACER Aspire 5 515-56G-52L4 ( Silver ) -Процесор  Intel® Core™i5-1135G7  (8M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55287&limit=100,https://setec.mk/image/cache/catalog/Product/55287_0-228x228.jpg,35999,29999,LAPTOP,Setec,2023-10-11
ASUS X1502ZA-BQ511 ( Quiet Blue ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54156&limit=100,https://setec.mk/image/cache/catalog/Product/54156_0-228x228.jpg,35999,29999,LAPTOP,Setec,2023-10-11
ASUS X515EA-BQ511W  /  Win 11 ( TRANSPARENT SILVER ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55325&limit=100,https://setec.mk/image/cache/catalog/Product/55325_0-228x228.jpg,37999,29999,LAPTOP,Setec,2023-10-11
DELL Vostro 3500,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51958&limit=100,https://setec.mk/image/cache/catalog/Product/51958_0-228x228.jpg,34999,29999,LAPTOP,Setec,2023-10-11
DELL Vostro 3510,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52947&limit=100,https://setec.mk/image/cache/catalog/Product/52947_0-228x228.jpg,36999,29999,LAPTOP,Setec,2023-10-11
DELL Vostro 3520,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56657&limit=100,https://setec.mk/image/cache/catalog/Product/56657_0-228x228.jpg,34999,30689,LAPTOP,Setec,2023-10-11
HP 15s-eq1059nia (Natural Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=50711&limit=100,https://setec.mk/image/cache/catalog/Product/50711_0-228x228.jpg,34999,30689,LAPTOP,Setec,2023-10-11
ACER Aspire 3 A315-59-51BL ( Silver ) -Процесор  Intel® Core™ i5-1235U  (12M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55787&limit=100,https://setec.mk/image/cache/catalog/Product/55787_0-228x228.jpg,35999,30999,LAPTOP,Setec,2023-10-11
HP NB 15s-fq5393nia (Natural Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56148&limit=100,https://setec.mk/image/cache/catalog/Product/56148_0-228x228.jpg,35999,31679,LAPTOP,Setec,2023-10-11
Lenovo IdeaPad 3 15IAU7 ( GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55976&limit=100,https://setec.mk/image/cache/catalog/Product/55976_0-228x228.jpg,35999,31679,LAPTOP,Setec,2023-10-11
DELL Vostro 3400,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53924&limit=100,https://setec.mk/image/cache/catalog/Product/53924_0-228x228.jpg,37999,31999,LAPTOP,Setec,2023-10-11
DELL Vostro 3500,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51957&limit=100,https://setec.mk/image/cache/catalog/Product/51957_0-228x228.jpg,35999,31999,LAPTOP,Setec,2023-10-11
DELL Vostro 3515,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52950&limit=100,https://setec.mk/image/cache/catalog/Product/52950_0-228x228.jpg,34999,31999,LAPTOP,Setec,2023-10-11
LENOVO  IdeaPad 3 15ALC6 ( PLATINUM GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51422&limit=100,https://setec.mk/image/cache/catalog/Product/51422_0-228x228.jpg,37999,31999,LAPTOP,Setec,2023-10-11
LENOVO S145-15IWL ( BLACK )- Intel® Core™ i5-8265U Processor (3M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=48467&limit=100,https://setec.mk/image/cache/catalog/Product/48467_0-228x228.jpg,36999,31999,LAPTOP,Setec,2023-10-11
LENOVO S145-15IWL ( BLACK )- Intel® Core™ i5-8265U Processor (3M Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=48470&limit=100,https://setec.mk/image/cache/catalog/Product/48470_0-228x228.jpg,35999,31999,LAPTOP,Setec,2023-10-11
HP 15S-EQ2382NIA (Jet Black),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54034&limit=100,https://setec.mk/image/cache/catalog/Product/54034_0-228x228.jpg,34999,32339,LAPTOP,Setec,2023-10-11
DELL Vostro 3510,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52948&limit=100,https://setec.mk/image/cache/catalog/Product/52948_0-228x228.jpg,38999,32999,LAPTOP,Setec,2023-10-11
ASUS X712EA-AU511 ( TRANSPARENT SILVER ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54157&limit=100,https://setec.mk/image/cache/catalog/Product/54157_0-228x228.jpg,38999,33659,LAPTOP,Setec,2023-10-11
Lenovo V15 ( IRONGRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=49951&limit=100,https://setec.mk/image/cache/catalog/Product/49951_0-228x228.jpg,38999,33999,LAPTOP,Setec,2023-10-11
ASUS B1502CBA-UI51C0 ( Star Black ) US MIL-STD 810H military-grade standard,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56727&limit=100,https://setec.mk/image/cache/catalog/Product/56727_0-228x228.jpg,38999,34649,LAPTOP,Setec,2023-10-11
ASUS X1504VA-BQ522 ( Quiet Blue ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56726&limit=100,https://setec.mk/image/cache/catalog/Product/56726_0-228x228.jpg,38999,34649,LAPTOP,Setec,2023-10-11
Lenovo Slim IdeaPad 3 15IRU8 ( GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56565&limit=100,https://setec.mk/image/cache/catalog/Product/56565_0-228x228.jpg,38999,34649,LAPTOP,Setec,2023-10-11
DELL Vostro 5410,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56171&limit=100,https://setec.mk/image/cache/catalog/Product/56171_0-228x228.jpg,39999,34999,LAPTOP,Setec,2023-10-11
DELL Vostro 5510,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54504&limit=100,https://setec.mk/image/cache/catalog/Product/54504_0-228x228.jpg,39999,34999,LAPTOP,Setec,2023-10-11
